code,term
38846811000001109,Clotrimazole 1% cream (Medihealth (Northern) Ltd) (AMP)
38894611000001106,Fluconazole 150mg capsule and Clotrimazole 2% cream (VMP)
3943411000001107,Canesten Combi Internal & External cream (Bayer Plc) (AMP)
3947811000001103,Clotrimazole 10% cream and Clotrimazole 2% cream (VMP)
39705211000001109,Clotrimazole 100mg pessaries (VMP)
39705511000001107,Clotrimazole 200mg pessaries (VMP)
39705811000001105,Clotrimazole 500mg pessaries (VMP)
39706111000001109,Clotrimazole 500mg pessary and Clotrimazole 2% cream (VMP)
410945009,Clotrimazole + Fluconazole (VTM)
41211000001108,Clotrimazole 500mg pessaries (Actavis UK Ltd) (AMP)
41784411000001103,Clotrimazole 1% solution (VMP)
41784511000001104,Clotrimazole 1% spray (VMP)
41894811000001103,Clotrimazole 1% cream (VMP)
41894911000001108,Clotrimazole 2% cream (VMP)
42526411000001101,Canesten Thrush Combi Internal 10% & External 2% cream (Bayer Plc) (AMP)
42657511000001106,Canesten Thrush Combi 500mg Soft Gel pessary and External 2% cream (Bayer Plc) (AMP)
42868511000001107,Clotrimazole 500mg pessaries (RX Farma) (AMP)
42895711000001106,Clotrimazole 1% cream (AAH Hillcross) (AMP)
5020911000001106,Clotrimazole 1% cream (Vantage) (AMP)
5347511000001101,Canesten 100mg pessaries (Waymade Healthcare Plc) (AMP)
5348711000001107,Canesten 1% cream (Waymade Healthcare Plc) (AMP)
5349011000001100,Canesten 500mg pessaries (Waymade Healthcare Plc) (AMP)
541611000001105,Canesten Thrush Internal 10% vaginal cream (Bayer Plc) (AMP)
5453711000001105,Clotrimazole 500mg pessaries (Dowelhurst Ltd) (AMP)
5527611000001103,Canesten 1% cream (Dowelhurst Ltd) (AMP)
5527911000001109,Canesten 500mg pessaries (Dowelhurst Ltd) (AMP)
571811000001108,Clotrimazole 500mg pessaries (A A H Pharmaceuticals Ltd) (AMP)
59011000001101,Clotrimazole 1% cream (Actavis UK Ltd) (AMP)
607211000001103,Canesten AF Dual Action 1% powder (Bayer Plc) (AMP)
621311000001108,Canesten Dermatological 1% powder (Bayer Plc) (AMP)
673811000001104,Abtrim 500mg pessaries (Ashbourne Pharmaceuticals Ltd) (AMP)
7389311000001109,Canesten Thrush Duo 150mg Oral capsules & External 2% cream (Bayer Plc) (AMP)
741711000001102,Clotrimazole 1% cream (Thornton & Ross Ltd) (AMP)
745511000001105,Clotrimazole 500mg pessaries (Alliance Healthcare (Distribution) Ltd) (AMP)
775319000,Clotrimazole (VTM)
786911000001102,Candiden 500mg pessaries (Akita Pharmaceuticals Ltd) (AMP)
7907411000001101,Lloydspharmacy Athletes Foot 1% cream (Lloyds Pharmacy Ltd) (AMP)
7953711000001106,Lloydspharmacy Thrush Femme 1% cream (Lloyds Pharmacy Ltd) (AMP)
826811000001101,Canesten 500mg pessaries (Bayer Plc) (AMP)
867211000001108,Abtrim 1% cream (Ashbourne Pharmaceuticals Ltd) (AMP)
893911000001105,Canesten 100mg pessaries (Bayer Plc) (AMP)
897411000001109,Canesten 200mg pessaries (Bayer Plc) (AMP)
904111000001103,Candiden 1% cream (Akita Pharmaceuticals Ltd) (AMP)
939911000001109,Canesten 10% vaginal cream (Bayer Plc) (AMP)
9828811000001108,Lloydspharmacy Antifungal 1% cream (Lloyds Pharmacy Ltd) (AMP)
