code,term
41787211000001109,Fluconazole 200mg/5ml oral suspension (VMP)
41787311000001101,Fluconazole 50mg capsules (VMP)
41787411000001108,Fluconazole 50mg/5ml oral suspension (VMP)
4218711000001102,Fluconazole 50mg capsules (Viatris UK Healthcare Ltd) (AMP)
4218911000001100,Fluconazole 150mg capsules (Viatris UK Healthcare Ltd) (AMP)
4219111000001105,Fluconazole 200mg capsules (Viatris UK Healthcare Ltd) (AMP)
4229811000001108,Fluconazole 50mg capsules (IVAX Pharmaceuticals UK Ltd) (AMP)
4230011000001108,Fluconazole 150mg capsules (IVAX Pharmaceuticals UK Ltd) (AMP)
4230211000001103,Fluconazole 200mg capsules (IVAX Pharmaceuticals UK Ltd) (AMP)
4248211000001104,Fluconazole 50mg capsules (Alliance Healthcare (Distribution) Ltd) (AMP)
4248411000001100,Fluconazole 150mg capsules (Alliance Healthcare (Distribution) Ltd) (AMP)
4248911000001108,Fluconazole 200mg capsules (Alliance Healthcare (Distribution) Ltd) (AMP)
4310811000001100,Fluconazole 50mg capsules (Hospira UK Ltd) (AMP)
4311011000001102,Fluconazole 150mg capsules (Hospira UK Ltd) (AMP)
4311211000001107,Fluconazole 200mg capsules (Hospira UK Ltd) (AMP)
4324511000001101,Fluconazole 50mg capsules (Kent Pharma (UK) Ltd) (AMP)
4324711000001106,Fluconazole 150mg capsules (Kent Pharma (UK) Ltd) (AMP)
4324911000001108,Fluconazole 200mg capsules (Kent Pharma (UK) Ltd) (AMP)
4330411000001108,Fluconazole 50mg capsules (Sandoz Ltd) (AMP)
4330611000001106,Fluconazole 150mg capsules (Sandoz Ltd) (AMP)
4330811000001105,Fluconazole 200mg capsules (Sandoz Ltd) (AMP)
4333111000001105,Fluconazole 50mg capsules (A A H Pharmaceuticals Ltd) (AMP)
4333311000001107,Fluconazole 150mg capsules (A A H Pharmaceuticals Ltd) (AMP)
4333511000001101,Fluconazole 200mg capsules (A A H Pharmaceuticals Ltd) (AMP)
4783311000001102,Galpharm Single Dose Thrush Treatment 150mg capsules (Galpharm International Ltd) (AMP)
4813211000001109,Fluconazole 50mg capsules (Wockhardt UK Ltd) (AMP)
4813811000001105,Fluconazole 150mg capsules (Wockhardt UK Ltd) (AMP)
4814211000001107,Fluconazole 200mg capsules (Wockhardt UK Ltd) (AMP)
4880011000001107,Canesten Thrush Oral 150mg capsules (Bayer Plc) (AMP)
5195911000001104,Fluconazole 150mg capsules (Thornton & Ross Ltd) (AMP)
5359811000001108,Diflucan 50mg capsules (Waymade Healthcare Plc) (AMP)
5360011000001101,Diflucan 150mg capsules (Waymade Healthcare Plc) (AMP)
542711000001108,Diflucan 200mg/5ml oral suspension (Pfizer Ltd) (AMP)
5459511000001103,Fluconazole 50mg capsules (Dowelhurst Ltd) (AMP)
5459911000001105,Fluconazole 150mg capsules (Dowelhurst Ltd) (AMP)
5533711000001100,Diflucan 50mg capsules (Dowelhurst Ltd) (AMP)
5534311000001102,Diflucan 200mg capsules (Dowelhurst Ltd) (AMP)
5613911000001100,Diflucan 150mg capsules (Dowelhurst Ltd) (AMP)
696511000001104,Diflucan 150mg capsules (Pfizer Ltd) (AMP)
705211000001101,Diflucan 50mg/5ml oral suspension (Pfizer Ltd) (AMP)
7376111000001105,Fluconazole 150mg capsules (Vantage) (AMP)
7389311000001109,Canesten Thrush Duo 150mg Oral capsules & External 2% cream (Bayer Plc) (AMP)
7458711000001103,Fluconazole 50mg capsules (Sun Pharma UK Ltd) (AMP)
7458911000001101,Fluconazole 150mg capsules (Sun Pharma UK Ltd) (AMP)
7459111000001106,Fluconazole 200mg capsules (Sun Pharma UK Ltd) (AMP)
775980000,Fluconazole (VTM)
787611000001105,Diflucan 200mg capsules (Pfizer Ltd) (AMP)
7987111000001107,Lloydspharmacy Thrush Oral 150mg capsules (Lloyds Pharmacy Ltd) (AMP)
9753411000001104,Fluconazole 50mg capsules (Somex Pharma) (AMP)
9753611000001101,Fluconazole 150mg capsules (Somex Pharma) (AMP)
